,tweet_id,Party
17220,986283247884734467,NVA
17221,986285983799922688,Open Vld
17222,986286313543434240,VB
17223,986289491911561216,NVA
17224,986289725144121344,NVA
17225,986290174551298049,NVA
17226,986291968920707072,Groen
17227,986293270090338304,Groen
17228,986293697527603201,Groen
17229,986295089482878977,Groen
17230,986296973669126145,CD&V
17231,986307090464559105,CD&V
17232,986308569258774528,NVA
17233,986318472023040002,NVA
17234,986319383877373952,Groen
17235,986319926410596358,NVA
17236,986323075129053185,Groen
17237,986335959305412609,Open Vld
17238,986336724925198336,Open Vld
17239,986349238803103747,NVA
17240,986365379990708225,CD&V
17241,986467681502158849,Open Vld
17242,986475786344521728,CD&V
17243,986478649359634432,sp.a
17244,986480480823463936,sp.a
17245,986480962652557312,sp.a
17246,986483112350830593,sp.a
17247,986488834052513793,NVA
17248,986489697911365632,Groen
17249,986492062546694149,Groen
17250,986493736489275392,NVA
17251,986494287734018048,VB
17252,986495472272592896,sp.a
17253,986499312845774848,NVA
17254,986499953521512448,NVA
17255,986504493641752576,VB
17256,986504713247092736,Groen
17257,986505514883469314,VB
17258,986506817500057600,sp.a
17259,986507263744634881,Open Vld
17260,986508188597080064,NVA
17261,986508807172968448,sp.a
17262,986510853435478016,sp.a
17263,986512376727048193,Groen
17264,986516432358969344,CD&V
17265,986518329140576256,CD&V
17266,986518745429442560,CD&V
17267,986519403612327937,NVA
17268,986520417979584512,NVA
17269,986520875603234816,sp.a
17270,986520890128195584,sp.a
17271,986524927036678144,sp.a
17272,986525386380140544,Open Vld
17273,986525416415465472,Open Vld
17274,986525571906785280,NVA
17275,986526650346110987,CD&V
17276,986526684210958338,NVA
17277,986529626158784514,CD&V
17278,986530156041916416,CD&V
17279,986530578160914432,CD&V
17280,986531071532720128,NVA
17281,986533890868248577,CD&V
17282,986534857961504770,sp.a
17283,986534875611222017,Open Vld
17284,986537385864433664,CD&V
17285,986538595237408768,VB
17286,986539094573543424,sp.a
17287,986539688365314048,VB
17288,986540136350482432,NVA
17289,986540227589296128,NVA
17290,986540242063806464,VB
17291,986540594490159105,sp.a
17292,986543720479813632,NVA
17293,986545798312878080,VB
17294,986545901756997632,CD&V
17295,986546162219053056,CD&V
17296,986547517868388352,NVA
17297,986547690074005505,sp.a
17298,986550216496173058,CD&V
17299,986550805703593984,CD&V
17300,986551496513933312,CD&V
17301,986551657172520960,Groen
17302,986551770703949825,CD&V
17303,986551934369837056,NVA
17304,986553677291905024,CD&V
17305,986553707499319296,VB
17306,986553968053702657,NVA
17307,986555381861273600,CD&V
17308,986555452178694144,sp.a
17309,986556655352647680,Groen
17310,986558298303451136,sp.a
17311,986559990013091840,Open Vld
17312,986562153418317824,Groen
17313,986562719750021120,sp.a
17314,986563590785327104,Open Vld
17315,986563829961314304,NVA
17316,986571131657256960,CD&V
17317,986572167411326977,sp.a
17318,986573685141180416,NVA
17319,986573723430998016,NVA
17320,986573741797801984,Groen
17321,986575062634549248,CD&V
17322,986575698646224896,Open Vld
17323,986576970774347776,NVA
17324,986577517283827712,NVA
17325,986577759710347264,NVA
17326,986577860184944640,NVA
17327,986579532529459200,CD&V
17328,986583979552919552,CD&V
17329,986584487877332992,CD&V
17330,986586519900229633,VB
17331,986586872595079168,sp.a
17332,986587717768220673,NVA
17333,986589618639376384,Groen
17334,986591046510444544,NVA
17335,986592734424248322,CD&V
17336,986592772227522560,CD&V
17337,986593414681649152,Groen
17338,986594402981367809,VB
17339,986596025040293889,VB
17340,986597441637150720,VB
17341,986598243160248320,NVA
17342,986598542063161344,CD&V
17344,986599012835917825,NVA
17345,986599402524561408,NVA
17346,986601160059621377,VB
17347,986602304014028801,sp.a
17348,986604637259169792,NVA
17349,986605431727509505,sp.a
17350,986606950388412418,sp.a
17351,986607416488878080,NVA
17352,986609882408222724,NVA
17353,986612928899112960,NVA
17354,986613060671598593,NVA
17355,986615541598244865,NVA
17356,986618385571119105,NVA
17357,986618944332103680,sp.a
17358,986620343321268225,NVA
17359,986621161537667072,VB
17360,986621391653998593,VB
17361,986622633558138881,VB
17362,986624038977114112,Open Vld
17363,986625639703810049,NVA
17364,986626581979369472,VB
17365,986630127168774144,sp.a
17366,986631943335837697,NVA
17367,986632058066829312,Groen
17368,986632447881351168,CD&V
17369,986633697284820993,NVA
17370,986634739128946688,Groen
17371,986634982641881090,Groen
17372,986634983010947074,sp.a
17373,986639473000710145,VB
17374,986640859008561153,NVA
17375,986642870407958528,Groen
17376,986643200835227648,Open Vld
17377,986644588063576064,CD&V
17378,986646065897246721,VB
17379,986646739368148992,Groen
17380,986650092659671042,VB
17381,986650858988474368,Open Vld
17382,986653723907764224,Groen
17383,986654423970668544,CD&V
17384,986656538675818502,CD&V
17385,986659222233509888,Open Vld
17386,986661132105601024,Groen
17387,986662931264876561,Groen
17388,986663018841944074,NVA
17389,986663847489568770,NVA
17390,986664667622846469,CD&V
17391,986664668981800973,NVA
17392,986665502121570304,NVA
17393,986665899464765440,CD&V
17394,986665966439411714,NVA
17395,986666549221187584,VB
17396,986666938083487752,sp.a
17397,986667733872979968,CD&V
17398,986668753336324096,CD&V
17399,986668960937594880,CD&V
17400,986678838645215232,CD&V
17401,986679090550919169,NVA
17402,986682443825590272,CD&V
17403,986692399404670976,CD&V
17404,986695083528478721,Groen
17405,986696481850712074,NVA
17406,986700099928707072,NVA
17407,986703292565786624,NVA
17408,986707354770198528,NVA
17409,986714299593838593,Open Vld
17410,986820828712046592,NVA
17411,986839907703324672,VB
17412,986846835997396992,NVA
17413,986847423363473408,VB
17414,986847732433412096,NVA
17415,986858609521946624,NVA
17416,986859668311068672,NVA
17417,986863747175239680,sp.a
17418,986865952146051072,Open Vld
17419,986867290128908288,CD&V
17420,986867411159744513,Open Vld
17421,986867708762509312,Groen
17422,986869926693625858,Groen
17423,986871484017729536,VB
17424,986873336553705472,NVA
17425,986874891411623936,Open Vld
17426,986875776346796038,sp.a
17427,986877486163202049,sp.a
17428,986877831996149760,sp.a
17429,986878820908183553,sp.a
17430,986882756713111552,VB
17431,986889277366824960,Open Vld
17432,986891466432827392,Groen
17433,986892212456828930,Open Vld
17434,986893445406035969,NVA
17435,986896149473873920,CD&V
17439,986904487863386112,NVA
17440,986906828708728832,NVA
17441,986907644693831681,Groen
17442,986908147347607552,Open Vld
17443,986908536490856448,NVA
17444,986908789487144960,NVA
17445,986909108589785088,NVA
17446,986910390981419011,VB
17447,986910553179410432,Open Vld
17448,986910887213764608,CD&V
17449,986915945074569216,Open Vld
17450,986917174076985344,CD&V
17451,986917950245490688,Open Vld
17452,986921013354139648,Groen
17453,986925826586431493,sp.a
17454,986926339302330368,Open Vld
17455,986926407069716480,sp.a
17456,986930645078331393,CD&V
17457,986934890427047938,NVA
17458,986935589416161280,VB
17459,986936493557116928,NVA
17460,986937641777147904,NVA
17461,986938764726620161,CD&V
17462,986939101080416256,sp.a
17463,986941877009215488,NVA
17464,986943107982905345,Groen
17465,986947710560489473,CD&V
17466,986947872041111552,Open Vld
17468,986951217736814597,VB
17469,986952747252625408,CD&V
17470,986955468852613120,NVA
17471,986957102236217344,Open Vld
17472,986958830016909312,CD&V
17473,986959482939957248,NVA
17474,986960410736824321,NVA
17475,986960554316189701,VB
17476,986960759681945602,sp.a
17477,986961519794679808,CD&V
17478,986961920686284807,NVA
17479,986961993956458496,Groen
17480,986962309204660225,NVA
17481,986965772936368128,Open Vld
17482,986965806272655360,Open Vld
17483,986966617715363842,Open Vld
17484,986968434297720832,VB
17485,986969827590983680,NVA
17486,986970935222853632,sp.a
17487,986971864307326976,CD&V
17488,986973569115713537,NVA
17490,986976570530324481,Open Vld
17491,986978949136830465,NVA
17492,986980215787347968,NVA
17493,986984195191918598,sp.a
17494,986984394601660417,NVA
17495,986984822324301824,NVA
17496,986986189344399360,Groen
17497,986986575446855687,sp.a
17498,986986936580571137,sp.a
17499,986987393071960065,sp.a
17500,986990325657894913,NVA
17501,986992501910376448,sp.a
17502,986992846728237056,sp.a
17503,986993774877396993,CD&V
17504,986999306589818880,Groen
17505,987000532454772737,CD&V
17506,987004647796699137,NVA
17507,987019812537884672,Open Vld
17508,987022091206709251,NVA
17509,987036007680872448,CD&V
17510,987041980235616257,VB
17511,987046279464308736,NVA
17512,987047124855676934,NVA
17513,987047363784081408,CD&V
17514,987048400624504832,sp.a
17515,987057452293255168,Open Vld
17516,987058034445873153,sp.a
17517,987058784114749441,Groen
17518,987062378322898944,VB
17519,987074206117584901,NVA
17520,987084143199694851,NVA
17521,987093159086903297,sp.a
17522,987102401399263236,Open Vld
17523,987180415394906117,NVA
17524,987182682898649088,NVA
17525,987211539714322432,NVA
17526,987216559440527360,VB
17527,987219190825275392,CD&V
17528,987219282013585408,CD&V
17529,987219448166780928,Groen
17530,987222126552846336,sp.a
17531,987226588877131776,Open Vld
17532,987230372135096320,Open Vld
17533,987230784963608577,sp.a
17534,987230938949214208,CD&V
17535,987232913019326464,CD&V
17536,987233581977174017,NVA
17537,987237449947631616,CD&V
17538,987237477655203840,NVA
17539,987237695503159296,CD&V
17540,987238481993838592,NVA
17541,987243304717881345,Groen
17542,987243833527291904,NVA
17543,987245414859661312,NVA
17544,987250476965036032,VB
17545,987255479591108608,VB
17546,987261804266049536,NVA
17547,987265274305970176,CD&V
17548,987266455510102016,sp.a
17549,987267036479881217,CD&V
17550,987268591149047809,Groen
17551,987269541897101313,CD&V
17552,987271578869223425,NVA
17553,987271794058059776,CD&V
17554,987272800552603648,VB
17555,987272965044817921,NVA
17556,987274047288377344,CD&V
17557,987274301538742272,Open Vld
17558,987274605084729344,CD&V
17559,987274927974899712,Open Vld
17560,987276045320679425,CD&V
17561,987276493729431553,CD&V
17562,987283308747874304,CD&V
17563,987293706641444864,CD&V
17564,987295312262975493,CD&V
17565,987295585496715264,CD&V
17566,987303739634561029,NVA
17567,987316311284908032,NVA
17568,987319337110257665,sp.a
17569,987321893949792257,NVA
17570,987324237718409218,CD&V
17571,987326031739662336,NVA
17572,987329369734615042,CD&V
17573,987335347158814721,NVA
17574,987336693312192512,NVA
17575,987339352081686528,Groen
17576,987341646806253569,NVA
17577,987349170922061824,NVA
17578,987352776228339712,NVA
17579,987352817357778946,NVA
17580,987358246984933376,NVA
17581,987367819368157186,CD&V
17582,987371341211938816,sp.a
17583,987372724053008384,sp.a
17584,987373156875849730,CD&V
17585,987375473348042752,Groen
17586,987377168228503557,sp.a
17587,987382837862174720,CD&V
17588,987385548821196800,CD&V
17589,987385746855284736,CD&V
17590,987394306053951488,NVA
17591,987406617154113542,Groen
17592,987407038929145856,CD&V
17593,987411664864768000,NVA
17594,987422171084533762,NVA
17595,987431627663007744,Groen
17596,987432397217128449,NVA
17597,987440213730480128,sp.a
17598,987575676344598528,Groen
17599,987576483932721152,Groen
17600,987577215620698112,Groen
17601,987585399978647552,NVA
17602,987589096347455488,CD&V
17603,987598995706073088,sp.a
17604,987600467709620224,CD&V
17605,987603932280164352,NVA
17606,987604146697199616,CD&V
17607,987613048813883392,CD&V
17608,987613932864069632,CD&V
17609,987620020963479553,NVA
17610,987624090247843841,CD&V
17611,987627736763174912,sp.a
17612,987632600360652800,NVA
17613,987636371518042113,NVA
17614,987637815780478976,NVA
17615,987638662782443521,CD&V
17616,987641484978647045,sp.a
17617,987649141202477056,CD&V
17618,987650028406759424,CD&V
17619,987652745015496704,CD&V
17620,987655923832381440,CD&V
17621,987659211915046912,NVA
17622,987659941317050368,VB
17623,987662847441297409,CD&V
17624,987670351189508097,NVA
17625,987673941140525056,NVA
17626,987679209769316352,sp.a
17627,987680889013448704,VB
17628,987680948467707905,CD&V
17629,987689834721480705,CD&V
17630,987689949817393152,NVA
17631,987694229735575552,CD&V
17632,987695442048712704,CD&V
17633,987701102589202433,Open Vld
17634,987715608279216128,Groen
17635,987716099490934784,Groen
17636,987716532670271488,Groen
17637,987717815082848257,Groen
17638,987725424682786816,CD&V
17639,987738108203622401,CD&V
17640,987743981592350720,NVA
17641,987752594478125057,sp.a
17642,987761359013150720,Open Vld
17643,987773105610293248,NVA
17644,987774024641077250,NVA
17645,987775466454044678,Groen
17646,987781839552212992,sp.a
17647,987934827491090432,NVA
17648,987966425640980485,CD&V
17649,987974553702985728,Groen
17650,987979433159127040,sp.a
17651,987980866927415296,sp.a
17652,987984733140340736,CD&V
17653,987988761920331776,CD&V
17654,987989553347813376,CD&V
17655,987995428204482560,CD&V
17656,987996063427649536,Groen
17657,987999122773954561,Groen
17658,987999306799112193,Open Vld
17659,988002221517361153,VB
17660,988003074437509121,Groen
17661,988003326620061696,CD&V
17662,988004772589555712,Groen
17663,988005127549345792,VB
17664,988005324543156224,NVA
17665,988007094048739328,Groen
17666,988007176768774146,VB
17667,988007969089605632,VB
17668,988008636973756416,NVA
17669,988012017566011392,VB
17670,988012294394273792,sp.a
17671,988020122357989376,sp.a
17672,988020811289300993,Open Vld
17673,988023433375121409,Groen
17674,988033663093936128,NVA
17675,988035163492790277,Groen
17676,988035692767973376,sp.a
17677,988039722575556608,sp.a
17678,988045169395142656,NVA
17679,988054818131533826,Open Vld
17680,988054920334053376,CD&V
17681,988056914469769216,NVA
17682,988062617414533120,sp.a
17683,988082086044192768,NVA
17684,988084881300381698,sp.a
17685,988094995000446976,Groen
17686,988098609194422273,sp.a
17687,988111748824788992,CD&V
17688,988115967774543872,sp.a
17689,988121685697196032,NVA
17690,988135769679302658,sp.a
17691,988139685452140544,Open Vld
17692,988153167614562307,NVA
17693,988182566107787264,NVA
17694,988283378096013314,NVA
17695,988286781266243584,NVA
17696,988293628312391680,CD&V
17697,988303721384816642,Groen
17698,988311279629717509,Groen
17699,988319528882003969,NVA
17700,988319885615927296,CD&V
17701,988321006682038272,CD&V
17702,988322947940089856,Open Vld
17703,988323029880057856,NVA
17704,988323699400036352,Open Vld
17705,988324643487481856,Open Vld
17706,988330455765213184,CD&V
17707,988339254890844160,VB
17708,988339377431629825,NVA
17709,988342931894493184,NVA
17711,988345401718788096,NVA
17712,988348106826747906,CD&V
17713,988348237852667904,VB
17714,988348503096258560,sp.a
17715,988351181792645120,CD&V
17716,988354419535302657,NVA
17717,988354570689622017,VB
17718,988365541311213568,CD&V
17719,988366481879683072,CD&V
17720,988368016189648896,Groen
17721,988370862830219264,CD&V
17722,988373033739046912,NVA
17723,988374547136155648,sp.a
17724,988375217272688640,VB
17725,988380428733243392,NVA
17726,988382597867851776,NVA
17727,988385487067992064,sp.a
17728,988385963025059841,sp.a
17729,988387087266263041,NVA
17730,988387216698167297,sp.a
17731,988388221297020928,sp.a
17732,988389124758560768,NVA
17733,988399628017119232,CD&V
17734,988399966203899904,CD&V
17735,988400267145236480,NVA
17736,988401991411027969,Open Vld
17737,988403102075244545,Open Vld
17738,988403588501266433,NVA
17739,988405982463168512,NVA
17740,988408479374299136,Open Vld
17741,988409121241169921,NVA
17742,988410432753946625,NVA
17743,988412042100068358,sp.a
17744,988412143128207360,CD&V
17745,988412260682010624,CD&V
17746,988413415382282243,Open Vld
17747,988414537694109696,NVA
17748,988414683815309312,Open Vld
17749,988416620216377344,Open Vld
17750,988416622535856129,CD&V
17751,988417572113670144,CD&V
17752,988418956577988609,NVA
17753,988422587020607488,NVA
17754,988423670677811200,NVA
17755,988424000375156736,NVA
17756,988430965063155712,VB
17757,988432374886293506,CD&V
17758,988434641328762880,Groen
17759,988435213343707143,NVA
17760,988439098527449089,NVA
17761,988447408697892864,CD&V
17762,988449060754546688,CD&V
17763,988449574086987777,NVA
17764,988449750293901314,CD&V
17765,988452468194504705,NVA
17766,988452880582631425,NVA
17767,988453084534886400,NVA
17768,988453195243499521,sp.a
17769,988454126420979712,VB
17770,988454448363114496,NVA
17771,988455568225525761,CD&V
17772,988460360045944832,NVA
17773,988464766044790784,Groen
17774,988470901216808961,Groen
17775,988471302964039683,sp.a
17776,988471778262560769,CD&V
17777,988481744537096192,NVA
17778,988482862134579200,NVA
17779,988483168662708226,Groen
17780,988483813755015170,Open Vld
17781,988483955400822784,NVA
17782,988485824571412480,Open Vld
17783,988487515400298496,NVA
17784,988490300934053889,Groen
17785,988490532358950913,Open Vld
17786,988492112730652678,Groen
17787,988492676034105344,NVA
17788,988499945266216960,NVA
17789,988500848123809792,CD&V
17790,988502583336734720,CD&V
17791,988506509108707329,Groen
17792,988507219560943616,Groen
17793,988508036720406531,Open Vld
17794,988510254613843970,CD&V
17795,988517074849992705,NVA
17796,988517636509257728,NVA
17797,988518362690048001,Open Vld
17798,988522679018848257,NVA
17799,988525853779877896,NVA
17800,988534905486311424,NVA
17801,988632709013569536,NVA
17802,988654140598386689,sp.a
17803,988658826353238016,VB
17804,988659796881608704,sp.a
17805,988659931887886336,sp.a
17806,988660206895812608,sp.a
17807,988660671700185089,NVA
17808,988661695714349057,sp.a
17809,988662572760158208,NVA
17810,988664403754090497,sp.a
17811,988665404468944896,NVA
17812,988666571131375616,CD&V
17813,988668544501125120,NVA
17814,988670795290378240,CD&V
17815,988674846296068096,CD&V
17816,988679826520379392,CD&V
17817,988679989234225152,NVA
17818,988681270304673792,CD&V
17819,988681297781501952,sp.a
17820,988681694030057472,Open Vld
17821,988682075065782272,sp.a
17822,988682200869736448,Open Vld
17823,988684723412262913,Groen
17824,988684857625710592,CD&V
17825,988685026777882624,Open Vld
17826,988685031467110400,Groen
17827,988685228066656256,sp.a
17828,988694193412493313,CD&V
17829,988696133777096705,Open Vld
17830,988697493654433792,Open Vld
17831,988697864070156289,sp.a
17832,988697910647967746,Groen
17833,988699687527112704,NVA
17834,988700373333565440,Groen
17835,988700824200208384,NVA
17836,988703205692407808,NVA
17837,988704862992064512,VB
17838,988707716679036929,NVA
17839,988709405301592064,NVA
17840,988710604713156608,sp.a
17841,988711615334936576,Groen
17842,988714951245262848,Groen
17843,988720288677421056,NVA
17844,988721746936295424,CD&V
17845,988722040449454080,CD&V
17846,988722668617846784,NVA
17847,988724760405299201,CD&V
17848,988724936876417025,VB
17849,988727054756663296,sp.a
17850,988727674687410176,NVA
17851,988730372929327104,CD&V
17852,988730784990285824,CD&V
17853,988732785123840000,NVA
17854,988734179297955840,sp.a
17855,988735773829672960,Groen
17856,988736457702563840,CD&V
17857,988737145388064768,CD&V
17858,988738143510810624,NVA
17859,988738616364060672,sp.a
17860,988740678409650177,NVA
17861,988740757694623745,CD&V
17862,988743900138496001,CD&V
17863,988744160185331712,CD&V
17864,988744527472201728,CD&V
17865,988744531020480513,sp.a
17866,988749209254887424,CD&V
17867,988753272730193920,Open Vld
17868,988755441671950336,sp.a
17869,988756312086532096,CD&V
17870,988757333093339137,NVA
17871,988758215918850049,CD&V
17872,988758271514370048,Groen
17873,988759621891448832,CD&V
17874,988761311302574081,Open Vld
17875,988761437924417536,CD&V
17876,988762300973768704,CD&V
17877,988762960972705792,NVA
17878,988763291668353024,Open Vld
17879,988764169854963712,Open Vld
17880,988764546260262912,CD&V
17881,988767432188841984,sp.a
17882,988767512748871681,CD&V
17883,988768589837754368,CD&V
17884,988769767724109824,NVA
17885,988769868999688194,NVA
17886,988770144779472898,NVA
17887,988771866260144130,sp.a
17888,988773529469509635,CD&V
17889,988774365331378177,NVA
17890,988778116041592833,NVA
17891,988778838376304640,Groen
17892,988780529137963008,NVA
17893,988783758320029697,Open Vld
17894,988784154262327297,Groen
17895,988786374303272963,CD&V
17896,988787261507604481,VB
17897,988787588008902656,NVA
17898,988787886312050688,NVA
17899,988792215429402625,Groen
17900,988795224695558144,CD&V
17901,988798460542509057,Groen
17902,988802807443705862,Open Vld
17903,988803993282465796,CD&V
17904,988804329669787649,sp.a
17905,988804858353463296,CD&V
17906,988806195103313921,sp.a
17907,988806971062214662,VB
17908,988808179977981952,VB
17909,988810674699689984,NVA
17910,988814654519545856,sp.a
17911,988816265341997056,CD&V
17912,988828596063096837,NVA
17913,988829366275706880,Open Vld
17914,988829977310310400,Groen
17915,988831153175105536,Groen
17916,988831200205852674,Groen
17917,988832066446987265,sp.a
17918,988833332434784256,Groen
17919,988834071865372678,Groen
17920,988835322703351808,VB
17921,988843015899893760,sp.a
17922,988844830024519680,sp.a
17923,988846210562887680,CD&V
17924,988846334290644993,Open Vld
17925,988846581255426050,NVA
17926,988846687711002624,CD&V
17927,988847295671296000,NVA
17928,988847408690991104,Open Vld
17929,988851551300214784,CD&V
17930,988852150032850947,CD&V
17931,988853707407265792,NVA
17932,988861806641893377,Open Vld
17933,988864234502213638,NVA
17934,988866518170701828,sp.a
17935,988876736376049665,Groen
17936,988877171761524737,NVA
17937,988878739852447744,NVA
17938,988884583990128640,NVA
17939,988890806458122240,Groen
17940,988895616070815744,Groen
17941,988896792694665218,NVA
17942,988897675541188609,NVA
17943,988907732131631104,NVA
17944,989003139876622337,NVA
17945,989009302672244736,VB
17946,989011831602733058,CD&V
17947,989012344624832519,CD&V
17948,989015520245665794,CD&V
17949,989019383900135424,VB
17950,989020075029131265,NVA
17951,989022972265582592,NVA
17952,989024315743129600,CD&V
17953,989025189357858816,Groen
17954,989026340379791360,Groen
17955,989026844031815681,Groen
17956,989036238442323973,CD&V
17957,989037890050121728,CD&V
17958,989038592793219073,NVA
17959,989038809290559488,Groen
17960,989039285671260160,NVA
17961,989040254597378048,Open Vld
17962,989040828604612613,NVA
17963,989044269007736834,NVA
17964,989045806975082496,Groen
17965,989045835190161409,NVA
17966,989047484650487808,Groen
17967,989048086478680064,CD&V
17968,989051664022859777,VB
17969,989052781142175744,NVA
17970,989056309361340441,CD&V
17971,989056754758676480,NVA
17972,989057484492083200,Groen
17973,989060282415763457,CD&V
17974,989062336622268416,NVA
17975,989062582798635009,Groen
17976,989062825434902529,CD&V
17977,989062885086318592,CD&V
17978,989063351740268551,NVA
17979,989065867869741059,Groen
17980,989066841342513152,CD&V
17981,989066896090849280,CD&V
17982,989067465740218368,sp.a
17983,989071079779045376,CD&V
17984,989071369823571968,sp.a
17985,989072664508731393,NVA
17986,989073299324928000,Groen
17988,989073843657625601,NVA
17989,989074404448579584,NVA
17990,989075040661594112,Groen
17991,989075860580917248,CD&V
17992,989076529102688256,VB
17993,989076684543537152,VB
17994,989078738020249601,NVA
17995,989081464426901504,NVA
17996,989082523996221440,Open Vld
17997,989082690652725250,CD&V
17998,989083138939858944,CD&V
17999,989084038848802817,VB
18000,989085306220621824,VB
18001,989086549798277122,Groen
18002,989089014216118273,NVA
18003,989089761997582343,CD&V
18004,989091376448069639,VB
18005,989091384870174721,Open Vld
18006,989093889549225984,NVA
18007,989094405888991232,CD&V
18008,989094610038337539,Open Vld
18009,989094963836309504,NVA
18010,989098573768941569,Open Vld
18011,989105374618882048,Open Vld
18012,989108020524265475,CD&V
18013,989108817366601728,CD&V
18014,989109485758308353,NVA
18015,989112619717021696,CD&V
18016,989113479956172801,NVA
18017,989121146678317056,NVA
18018,989121875837177856,CD&V
18019,989122802828574726,sp.a
18020,989122851331543042,CD&V
18021,989122893840900104,Groen
18022,989122972505067520,NVA
18023,989123085243699201,Groen
18024,989123663856373760,NVA
18025,989126754068549632,CD&V
18026,989128322939580416,NVA
18027,989130935378612224,Open Vld
18028,989131787434590209,CD&V
18029,989132678288035840,CD&V
18030,989134709568561152,sp.a
18031,989135955272585217,NVA
18032,989136526863949824,Open Vld
18033,989136780141236225,NVA
18034,989137795829649408,Groen
18035,989137864221962240,CD&V
18036,989139248946262018,Groen
18037,989140511893139456,sp.a
18038,989140805523771393,Groen
18039,989141067718152193,CD&V
18040,989141524893130752,VB
18041,989141945577607168,CD&V
18042,989147204035235840,CD&V
18043,989147238894104576,Groen
18044,989151146962051072,sp.a
18045,989154550408990720,NVA
18046,989154646102077440,NVA
18047,989155540826775552,NVA
18048,989156929271422977,sp.a
18049,989156972179181568,VB
18050,989158530321141762,CD&V
18051,989161960137773057,NVA
18052,989162230829678592,NVA
18053,989163560675807233,Groen
18054,989163596163805184,NVA
18055,989165324418404353,NVA
18056,989167954377003008,NVA
18057,989168063164682240,NVA
18058,989168681547640835,NVA
18059,989175645958795264,CD&V
18060,989178381429346304,sp.a
18061,989181590168272896,Groen
18062,989181974211416065,NVA
18063,989185629996158976,NVA
18064,989188576750571521,NVA
18065,989189260673773568,NVA
18066,989189578815926272,CD&V
18067,989189783762145281,sp.a
18068,989189895284551681,CD&V
18069,989189929929531392,sp.a
18070,989190279885414400,sp.a
18071,989190554981351424,NVA
18072,989192653223981057,sp.a
18073,989218171499446273,NVA
18074,989220444711550978,NVA
18075,989220735330803718,NVA
18076,989221073320402949,CD&V
18077,989221404578021377,CD&V
18078,989222048479227904,CD&V
18079,989222600944562176,CD&V
18080,989227192247832576,sp.a
18081,989238218582319110,NVA
18082,989259971786354689,VB
18083,989353130331705349,sp.a
18084,989359953126322181,sp.a
18085,989382439217844225,sp.a
18086,989383653632499712,Open Vld
18087,989387684383739904,NVA
18088,989389817590009858,CD&V
18089,989391359315456001,CD&V
18090,989395198735249410,CD&V
18091,989398660319535104,sp.a
18092,989400912807514112,CD&V
18093,989401209118384128,sp.a
18094,989402609848078341,CD&V
18095,989403963228348416,Groen
18096,989406875463700480,Groen
18097,989408005006512128,NVA
18098,989412416692899840,Groen
18099,989412658549084160,Open Vld
18100,989414464968708101,Open Vld
18101,989414851155058688,NVA
18102,989417535119544320,sp.a
18103,989420489759129600,VB
18104,989422901458800640,sp.a
18105,989424821300793344,sp.a
18106,989424822949212160,sp.a
18107,989426746964500481,Open Vld
18108,989428498988183553,Open Vld
18109,989428911955234816,NVA
18110,989430270922297344,CD&V
18111,989431871640653825,sp.a
18112,989434276860104704,Open Vld
18113,989434687817961472,CD&V
18114,989437560995962881,NVA
18115,989438158965235712,NVA
18116,989438670766858240,Open Vld
18117,989441834698108928,CD&V
18118,989442762947874816,CD&V
18119,989442916388044801,sp.a
18120,989444832052555781,Groen
18121,989445264174960640,Groen
18122,989446680532672512,Groen
18123,989447471150649344,CD&V
18124,989451873798311936,NVA
18125,989454447855140864,NVA
18126,989458493039136768,CD&V
18127,989459018853871616,Open Vld
18129,989461077430857728,VB
18130,989471848659341312,sp.a
18131,989473368092143618,CD&V
18132,989474699720601600,VB
18133,989474955426521088,VB
18134,989475756433657857,Groen
18135,989481109011476482,CD&V
18136,989483075007545344,CD&V
18137,989483633751789568,Groen
18138,989485048779993088,Open Vld
18139,989485360538415104,sp.a
18140,989486211030048768,VB
18141,989486556829437954,Open Vld
18142,989491923923689473,NVA
18143,989492038960893952,Groen
18144,989493317166600192,sp.a
18145,989499231969992704,CD&V
18146,989499794468024322,NVA
18147,989500274556456961,CD&V
18148,989503111122186240,NVA
18149,989507673010987008,VB
18150,989508338038820864,VB
18151,989509075141525504,Groen
18152,989510690904920064,NVA
18153,989510931754471424,NVA
18154,989512843274924038,NVA
18155,989513113312661508,sp.a
18156,989513683826102274,Groen
18157,989513927296942080,NVA
18158,989514436120473602,NVA
18159,989514769077035009,NVA
18160,989515234867073024,CD&V
18161,989516239486816257,NVA
18162,989516256645664769,NVA
18163,989516692819759105,sp.a
18164,989516766434025472,sp.a
18165,989517289358876672,VB
18166,989517527754661888,Open Vld
18167,989518597553819649,CD&V
18168,989519559995613184,NVA
18169,989520859764285446,CD&V
18170,989521307569197056,sp.a
18171,989521615783387136,NVA
18172,989523905797816320,NVA
18173,989525806027300870,CD&V
18174,989527086451871746,NVA
18175,989528043168436225,NVA
18176,989528586217512960,Open Vld
18177,989535937507020805,NVA
18178,989562697145569280,Open Vld
18179,989568752042872832,Groen
18180,989570610488594438,NVA
18181,989580525982703617,NVA
18182,989583812882583553,sp.a
18183,989600692032671745,CD&V
18184,989616992868020226,VB
18185,989642314724364289,NVA
18186,989734702620667905,NVA
18187,989739391743442944,NVA
18188,989740242209914883,NVA
18189,989742288048832512,NVA
18190,989744388048801795,NVA
18191,989744637274345473,sp.a
18192,989748034866053120,NVA
18193,989754780598714369,NVA
